Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency
18296,Precision Agriculture Technicians,"Draw or read maps, such as soil, contour, or plat maps.",a15782e6-6f0e-4ab7-b2ed-94eeaab3f378,2025/4/23,Expert,3,2,4,2,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,3,3,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,,
20875,Precision Agriculture Technicians,"Analyze geospatial data to determine agricultural implications of factors such as soil quality, terrain, field productivity, fertilizers, or weather conditions.",c6a12fec-6457-485c-b50e-1d94e08694e2,2025/4/24,Average,1,3,1,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18278,Precision Agriculture Technicians,"Program farm equipment, such as variable-rate planting equipment or pesticide sprayers, based on input from crop scouting and analysis of field condition variability.",c6a12fec-6457-485c-b50e-1d94e08694e2,2025/4/24,Average,1,4,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,3,1,4,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,
18296,Precision Agriculture Technicians,"Draw or read maps, such as soil, contour, or plat maps.",c6a12fec-6457-485c-b50e-1d94e08694e2,2025/4/24,Average,2,4,4,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,3,2,4,4,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,
18293,Precision Agriculture Technicians,"Analyze remote sensing imagery to identify relationships between soil quality, crop canopy densities, light reflectance, and weather history.",c6a12fec-6457-485c-b50e-1d94e08694e2,2025/4/24,Average,3,4,4,2,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,4,3,1,4,4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,
2820,Desktop Publishers,"Position text and art elements from a variety of databases in a visually appealing way to design print or web pages, using knowledge of type styles and size and layout patterns.",b56f1e01-5efb-4651-b733-b971e6a03a1b,2025/4/24,Average,2,2,3,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2818,Desktop Publishers,"Enter text into computer keyboard and select the size and style of type, column width, and appropriate spacing for printed materials.",b56f1e01-5efb-4651-b733-b971e6a03a1b,2025/4/24,Novice,2,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,3,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2816,Desktop Publishers,"Operate desktop publishing software and equipment to design, lay out, and produce camera-ready copy.",568f84cc-0f3a-4d1e-90d7-f8e7557c86be,2025/4/24,Novice,2,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,1,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,
2820,Desktop Publishers,"Position text and art elements from a variety of databases in a visually appealing way to design print or web pages, using knowledge of type styles and size and layout patterns.",568f84cc-0f3a-4d1e-90d7-f8e7557c86be,2025/4/24,Expert,2,3,3,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,2,4,4,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,
2815,Desktop Publishers,Check preliminary and final proofs for errors and make necessary corrections.,568f84cc-0f3a-4d1e-90d7-f8e7557c86be,2025/4/24,Expert,5,1,2,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
2817,Desktop Publishers,"View monitors for visual representation of work in progress and for instructions and feedback throughout process, making modifications as necessary.",568f84cc-0f3a-4d1e-90d7-f8e7557c86be,2025/4/24,Expert,2,3,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,2,4,3,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,
2824,Desktop Publishers,"Prepare sample layouts for approval, using computer software.",568f84cc-0f3a-4d1e-90d7-f8e7557c86be,2025/4/24,Average,2,1,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2823,Desktop Publishers,"Import text and art elements, such as electronic clip art or electronic files from photographs that have been scanned or produced with a digital camera, using computer software.",568f84cc-0f3a-4d1e-90d7-f8e7557c86be,2025/4/24,Average,4,1,1,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
2825,Desktop Publishers,Study layout or other design instructions to determine work to be done and sequence of operations.,568f84cc-0f3a-4d1e-90d7-f8e7557c86be,2025/4/24,Expert,1,4,4,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,4,4,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
2827,Desktop Publishers,"Convert various types of files for printing or for the Internet, using computer software.",568f84cc-0f3a-4d1e-90d7-f8e7557c86be,2025/4/24,Average,4,1,2,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
2821,Desktop Publishers,"Enter digitized data into electronic prepress system computer memory, using scanner, camera, keyboard, or mouse.",568f84cc-0f3a-4d1e-90d7-f8e7557c86be,2025/4/24,Average,4,1,2,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
2822,Desktop Publishers,"Edit graphics and photos, using pixel or bitmap editing, airbrushing, masking, or image retouching.",568f84cc-0f3a-4d1e-90d7-f8e7557c86be,2025/4/24,Average,3,1,2,1,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
2816,Desktop Publishers,"Operate desktop publishing software and equipment to design, lay out, and produce camera-ready copy.",77f58f32-489e-4ed3-b68d-6bd7a5cb6864,2025/4/24,Average,3,1,2,1,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,3,2,4,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"I have too many other things to do, so it would help me get more things done.",
2820,Desktop Publishers,"Position text and art elements from a variety of databases in a visually appealing way to design print or web pages, using knowledge of type styles and size and layout patterns.",77f58f32-489e-4ed3-b68d-6bd7a5cb6864,2025/4/24,Average,4,1,2,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,3,3,3,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
2815,Desktop Publishers,Check preliminary and final proofs for errors and make necessary corrections.,77f58f32-489e-4ed3-b68d-6bd7a5cb6864,2025/4/24,Novice,3,1,1,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,4,4,4,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2818,Desktop Publishers,"Enter text into computer keyboard and select the size and style of type, column width, and appropriate spacing for printed materials.",77f58f32-489e-4ed3-b68d-6bd7a5cb6864,2025/4/24,Average,3,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,3,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2824,Desktop Publishers,"Prepare sample layouts for approval, using computer software.",77f58f32-489e-4ed3-b68d-6bd7a5cb6864,2025/4/24,Average,3,1,2,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,4,4,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
2823,Desktop Publishers,"Import text and art elements, such as electronic clip art or electronic files from photographs that have been scanned or produced with a digital camera, using computer software.",77f58f32-489e-4ed3-b68d-6bd7a5cb6864,2025/4/24,Average,3,1,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,3,3,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2822,Desktop Publishers,"Edit graphics and photos, using pixel or bitmap editing, airbrushing, masking, or image retouching.",77f58f32-489e-4ed3-b68d-6bd7a5cb6864,2025/4/24,Average,3,1,1,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
18295,Precision Agriculture Technicians,Document and maintain records of precision agriculture information.,721cc322-33c5-4eb8-af3e-a60b5e80c550,2025/4/24,Average,2,2,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,2,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
20875,Precision Agriculture Technicians,"Analyze geospatial data to determine agricultural implications of factors such as soil quality, terrain, field productivity, fertilizers, or weather conditions.",721cc322-33c5-4eb8-af3e-a60b5e80c550,2025/4/24,Novice,2,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18296,Precision Agriculture Technicians,"Draw or read maps, such as soil, contour, or plat maps.",721cc322-33c5-4eb8-af3e-a60b5e80c550,2025/4/24,Average,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18295,Precision Agriculture Technicians,Document and maintain records of precision agriculture information.,ebc11956-3715-4548-b418-a24acecac3b0,2025/4/24,Expert,3,4,4,3,4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,2,3,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
18282,Precision Agriculture Technicians,"Identify spatial coordinates, using remote sensing and Global Positioning System (GPS) data.",ebc11956-3715-4548-b418-a24acecac3b0,2025/4/24,Expert,3,2,3,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,3,2,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,
18289,Precision Agriculture Technicians,"Create, layer, and analyze maps showing precision agricultural data, such as crop yields, soil characteristics, input applications, terrain, drainage patterns, or field management history.",ebc11956-3715-4548-b418-a24acecac3b0,2025/4/24,Expert,3,5,4,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,3,4,2,3,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,
20875,Precision Agriculture Technicians,"Analyze geospatial data to determine agricultural implications of factors such as soil quality, terrain, field productivity, fertilizers, or weather conditions.",ebc11956-3715-4548-b418-a24acecac3b0,2025/4/24,Expert,1,4,4,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,3,4,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18278,Precision Agriculture Technicians,"Program farm equipment, such as variable-rate planting equipment or pesticide sprayers, based on input from crop scouting and analysis of field condition variability.",ebc11956-3715-4548-b418-a24acecac3b0,2025/4/24,Expert,3,2,4,2,4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,2,3,4,2,4,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,
18296,Precision Agriculture Technicians,"Draw or read maps, such as soil, contour, or plat maps.",ebc11956-3715-4548-b418-a24acecac3b0,2025/4/24,Expert,3,3,3,2,4,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,3,4,3,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,
18293,Precision Agriculture Technicians,"Analyze remote sensing imagery to identify relationships between soil quality, crop canopy densities, light reflectance, and weather history.",ebc11956-3715-4548-b418-a24acecac3b0,2025/4/24,Expert,4,3,4,2,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2,2,4,3,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,
18295,Precision Agriculture Technicians,Document and maintain records of precision agriculture information.,8d0614fb-e083-44b5-b5f7-e24380b9f30f,2025/4/24,Average,5,4,4,1,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,5,3,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
18282,Precision Agriculture Technicians,"Identify spatial coordinates, using remote sensing and Global Positioning System (GPS) data.",8d0614fb-e083-44b5-b5f7-e24380b9f30f,2025/4/24,Average,5,3,5,2,4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4,4,3,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
18289,Precision Agriculture Technicians,"Create, layer, and analyze maps showing precision agricultural data, such as crop yields, soil characteristics, input applications, terrain, drainage patterns, or field management history.",8d0614fb-e083-44b5-b5f7-e24380b9f30f,2025/4/24,Average,5,4,5,1,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,5,5,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
20875,Precision Agriculture Technicians,"Analyze geospatial data to determine agricultural implications of factors such as soil quality, terrain, field productivity, fertilizers, or weather conditions.",8d0614fb-e083-44b5-b5f7-e24380b9f30f,2025/4/24,Average,5,4,5,2,5,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,5,3,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
18278,Precision Agriculture Technicians,"Program farm equipment, such as variable-rate planting equipment or pesticide sprayers, based on input from crop scouting and analysis of field condition variability.",8d0614fb-e083-44b5-b5f7-e24380b9f30f,2025/4/24,Average,5,1,3,1,3,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,5,5,5,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
18296,Precision Agriculture Technicians,"Draw or read maps, such as soil, contour, or plat maps.",8d0614fb-e083-44b5-b5f7-e24380b9f30f,2025/4/24,Average,5,4,5,3,5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,5,3,5,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
18293,Precision Agriculture Technicians,"Analyze remote sensing imagery to identify relationships between soil quality, crop canopy densities, light reflectance, and weather history.",8d0614fb-e083-44b5-b5f7-e24380b9f30f,2025/4/24,Average,5,5,5,5,5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,5,4,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
2705,Public Safety Telecommunicators,"Determine response requirements and relative priorities of situations, and dispatch units in accordance with established procedures.",5fba39ca-5cdd-4c0a-9110-7a19846cd42b,2025/4/24,Expert,4,2,4,1,4,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2,4,4,4,4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,
2706,Public Safety Telecommunicators,"Record details of calls, dispatches, and messages.",5fba39ca-5cdd-4c0a-9110-7a19846cd42b,2025/4/24,Expert,2,5,5,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4,5,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,
2710,Public Safety Telecommunicators,"Relay information and messages to and from emergency sites, to law enforcement agencies, and to all other individuals or groups requiring notification.",5fba39ca-5cdd-4c0a-9110-7a19846cd42b,2025/4/24,Expert,5,2,2,5,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,4,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
2713,Public Safety Telecommunicators,Observe alarm registers and scan maps to determine whether a specific emergency is in the dispatch service area.,5fba39ca-5cdd-4c0a-9110-7a19846cd42b,2025/4/24,Expert,4,3,5,5,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,4,4,4,4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,
2712,Public Safety Telecommunicators,"Maintain access to, and security of, highly sensitive materials.",5fba39ca-5cdd-4c0a-9110-7a19846cd42b,2025/4/24,Expert,1,5,5,5,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,5,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,
2717,Public Safety Telecommunicators,Read and effectively interpret small-scale maps and information from a computer screen to determine locations and provide directions.,5fba39ca-5cdd-4c0a-9110-7a19846cd42b,2025/4/24,Expert,3,2,5,4,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,3,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
2718,Public Safety Telecommunicators,"Answer routine inquiries, and refer calls not requiring dispatches to appropriate departments and agencies.",5fba39ca-5cdd-4c0a-9110-7a19846cd42b,2025/4/24,Expert,1,5,5,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
284,Art Directors,"Formulate basic layout design or presentation approach and specify material details, such as style and size of type, photographs, graphics, animation, video, and sound.",ca6aec31-5ba7-45b0-94b5-6fe09814d30a,2025/4/24,Average,5,1,3,5,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,5,2,5,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
286,Art Directors,"Manage own accounts and projects, working within budget and scheduling requirements.",ca6aec31-5ba7-45b0-94b5-6fe09814d30a,2025/4/24,Average,5,3,3,5,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,3,4,5,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
288,Art Directors,Present final layouts to clients for approval.,ca6aec31-5ba7-45b0-94b5-6fe09814d30a,2025/4/24,Average,3,1,3,5,3,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,5,4,5,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
285,Art Directors,"Review and approve art materials, copy materials, and proofs of printed copy developed by staff members.",ca6aec31-5ba7-45b0-94b5-6fe09814d30a,2025/4/24,Average,5,1,3,5,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,5,2,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
294,Art Directors,Create custom illustrations or other graphic elements.,ca6aec31-5ba7-45b0-94b5-6fe09814d30a,2025/4/24,Average,4,2,4,5,4,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,2,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
292,Art Directors,Review illustrative material to determine if it conforms to standards and specifications.,ca6aec31-5ba7-45b0-94b5-6fe09814d30a,2025/4/24,Average,5,2,3,5,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
20242,Art Directors,"Research current trends and new technology, such as printing production techniques, computer software, and design trends.",ca6aec31-5ba7-45b0-94b5-6fe09814d30a,2025/4/24,Average,5,1,3,5,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
295,Art Directors,"Mark up, paste, and complete layouts and write typography instructions to prepare materials for typesetting or printing.",ca6aec31-5ba7-45b0-94b5-6fe09814d30a,2025/4/24,Average,5,2,4,5,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,3,1,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
9735,"Eligibility Interviewers, Government Programs","Initiate procedures to grant, modify, deny, or terminate assistance, or refer applicants to other agencies for assistance.",423e157f-463a-42ab-a707-1a84d3f61296,2025/4/24,Expert,3,2,2,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,4,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
9741,"Eligibility Interviewers, Government Programs","Prepare applications and forms for applicants for such purposes as school enrollment, employment, and medical services.",423e157f-463a-42ab-a707-1a84d3f61296,2025/4/24,Expert,4,4,3,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,2,3,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
2692,"Human Resources Assistants, Except Payroll and Timekeeping",Examine employee files to answer inquiries and provide information for personnel actions.,2e7e2df9-af93-4277-9786-9916ccd5e777,2025/4/29,Average,5,2,2,2,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
16284,Clinical Data Managers,"Process clinical data, including receipt, entry, verification, or filing of information.",f60eb05b-707d-4eae-9f96-75e24fbbccbc,2025/4/29,Expert,4,1,3,1,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
15679,Investment Fund Managers,Select specific investments or investment mixes for purchase by an investment fund.,561d4f4d-025b-42f2-a3f5-5e569397850d,2025/4/30,Novice,4,1,2,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,5,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,
11302,Loan Interviewers and Clerks,File and maintain loan records.,167a6ec3-934e-4767-a38e-4b2b5a3d4923,2025/5/2,Expert,3,5,5,5,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,4,5,5,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
11306,Loan Interviewers and Clerks,Order property insurance or mortgage insurance policies to ensure protection against loss on mortgaged property.,167a6ec3-934e-4767-a38e-4b2b5a3d4923,2025/5/2,Expert,3,5,4,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4,5,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
11299,Loan Interviewers and Clerks,"Calculate, review, and correct errors on interest, principal, payment, and closing costs, using computers or calculators.",167a6ec3-934e-4767-a38e-4b2b5a3d4923,2025/5/2,Expert,4,5,4,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,5,4,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
11307,Loan Interviewers and Clerks,Review customer accounts to determine whether payments are made on time and that other loan terms are being followed.,167a6ec3-934e-4767-a38e-4b2b5a3d4923,2025/5/2,Expert,3,4,5,4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4,5,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
2486,"Bookkeeping, Accounting, and Auditing Clerks","Check figures, postings, and documents for correct entry, mathematical accuracy, and proper codes.",b32f1ece-0b1b-4229-8542-9a5e73f046e1,2025/5/2,Average,4,3,5,3,3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
2496,"Bookkeeping, Accounting, and Auditing Clerks",Reconcile or note and report discrepancies found in records.,b32f1ece-0b1b-4229-8542-9a5e73f046e1,2025/5/2,Expert,4,1,4,2,5,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
2490,"Bookkeeping, Accounting, and Auditing Clerks","Classify, record, and summarize numerical and financial data to compile and keep financial records, using journals and ledgers or computers.",b32f1ece-0b1b-4229-8542-9a5e73f046e1,2025/5/2,Average,4,1,5,2,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,2,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
18561,"Bookkeeping, Accounting, and Auditing Clerks",Prepare and process payroll information.,b32f1ece-0b1b-4229-8542-9a5e73f046e1,2025/5/2,Average,5,1,3,2,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
2505,"Bookkeeping, Accounting, and Auditing Clerks",Monitor status of loans and accounts to ensure that payments are up to date.,b32f1ece-0b1b-4229-8542-9a5e73f046e1,2025/5/2,Expert,5,1,2,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",313e5824-1b30-4ce0-85b7-a76fa19a2320,2025/5/3,Average,3,2,4,4,3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
18156,"Energy Engineers, Except Wind and Solar",Monitor and analyze energy consumption.,4517e7aa-bf21-42a3-8de9-a7a7301ce274,2025/5/3,Average,3,3,3,2,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
18157,"Energy Engineers, Except Wind and Solar",Promote awareness or use of alternative or renewable energy sources.,4517e7aa-bf21-42a3-8de9-a7a7301ce274,2025/5/3,Expert,2,3,3,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,4,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9740,"Eligibility Interviewers, Government Programs",Schedule benefits claimants for adjudication interviews to address questions of eligibility.,423e157f-463a-42ab-a707-1a84d3f61296,2025/4/24,Novice,3,2,3,4,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,5,3,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
284,Art Directors,"Formulate basic layout design or presentation approach and specify material details, such as style and size of type, photographs, graphics, animation, video, and sound.",7d2d3237-bfd3-41eb-86bd-e1d1819c7e46,2025/4/24,Average,1,3,4,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
286,Art Directors,"Manage own accounts and projects, working within budget and scheduling requirements.",7d2d3237-bfd3-41eb-86bd-e1d1819c7e46,2025/4/24,Average,3,2,3,1,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2,2,2,3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,
288,Art Directors,Present final layouts to clients for approval.,7d2d3237-bfd3-41eb-86bd-e1d1819c7e46,2025/4/24,Average,3,3,3,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
